# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-02-08 12:37:23 EST       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 15087700 INDIAN R AT SITKA AK
# -----------------------------------------------------------------------------------
#
# Data provided for site 15087700
#            TS   parameter     Description
#          1343       00065     Gage height, feet
#          1344       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd   site_no datetime    tz_cd   1343_00065  1343_00065_cd   1344_00060  1344_00060_cd
USGS    15087700    2020-10-21 05:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 06:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 06:15    AKDT    20.83   P   58.4    P
USGS    15087700    2020-10-21 06:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 06:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 07:00    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 07:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 07:30    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 07:45    AKDT    20.82   P   56.9    P
USGS    15087700    2020-10-21 08:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 08:15    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 08:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 08:45    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 09:00    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 09:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 09:30    AKDT    20.81   P   55.4    P
USGS    15087700    2020-10-21 09:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 10:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 10:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 10:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 10:45    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 11:00    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 11:15    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 11:30    AKDT    20.80   P   54.0    P
USGS    15087700    2020-10-21 11:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 12:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 12:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 12:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 12:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 13:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 13:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 13:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 13:45    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 14:00    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 14:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 14:30    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 14:45    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 15:00    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 15:15    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 15:30    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 15:45    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 16:00    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 16:15    AKDT    20.79   P   52.6    P
USGS    15087700    2020-10-21 16:30    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 16:45    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 17:00    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 17:15    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 17:30    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 17:45    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 18:00    AKDT    20.78   P   51.2    P
USGS    15087700    2020-10-21 18:15    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 18:30    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 18:45    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 19:00    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 19:15    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 19:30    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 19:45    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 20:00    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 20:15    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 20:30    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 20:45    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 21:00    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 21:15    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 21:30    AKDT    20.77   P   49.9    P
USGS    15087700    2020-10-21 21:45    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 22:00    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 22:15    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 22:30    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-21 22:45    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 23:00    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-21 23:15    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-21 23:30    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-21 23:45    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 00:00    AKDT    20.76   P   48.6    P
USGS    15087700    2020-10-22 00:15    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 00:30    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 00:45    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 01:00    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 01:15    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 01:30    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 01:45    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 02:00    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 02:15    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 02:30    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 02:45    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 03:00    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 03:15    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 03:30    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 03:45    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 04:00    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 04:15    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 04:30    AKDT    20.75   P   47.2    P
USGS    15087700    2020-10-22 04:45    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 05:00    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 05:15    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 05:30    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 05:45    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 06:00    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 06:15    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 06:30    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 06:45    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 07:00    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 07:15    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 07:30    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 07:45    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 08:00    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 08:15    AKDT    20.74   P   45.9    P
USGS    15087700    2020-10-22 08:30    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 08:45    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 09:00    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 09:15    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 09:30    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 09:45    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 10:00    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 10:15    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 10:30    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 10:45    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 11:00    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 11:15    AKDT    20.73   P   44.6    P
USGS    15087700    2020-10-22 11:30    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 11:45    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 12:00    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 12:15    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 12:30    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 12:45    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 13:00    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 13:15    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 13:30    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 13:45    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 14:00    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 14:15    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 14:30    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 14:45    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 15:00    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 15:15    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 15:30    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 15:45    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 16:00    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 16:15    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 16:30    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 16:45    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 17:00    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 17:15    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 17:30    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 17:45    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 18:00    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 18:15    AKDT    20.72   P   43.3    P
USGS    15087700    2020-10-22 18:30    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 18:45    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 19:00    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 19:15    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 19:30    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 19:45    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 20:00    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 20:15    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 20:30    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 20:45    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 21:00    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 21:15    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 21:30    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 21:45    AKDT    20.71   P   42.0    P
USGS    15087700    2020-10-22 22:00    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 22:15    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 22:30    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 22:45    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 23:00    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 23:15    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 23:30    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-22 23:45    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 00:00    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 00:15    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 00:30    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 00:45    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 01:00    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 01:15    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 01:30    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 01:45    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 02:00    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 02:15    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 02:30    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 02:45    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 03:00    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 03:15    AKDT    20.70   P   40.8    P
USGS    15087700    2020-10-23 03:30    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 03:45    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 04:00    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 04:15    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 04:30    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 04:45    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 05:00    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 05:15    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 05:30    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 05:45    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 06:00    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 06:15    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 06:30    AKDT    20.69   P   39.6    P
USGS    15087700    2020-10-23 06:45    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 07:00    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 07:15    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 07:30    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 07:45    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 08:00    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 08:15    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 08:30    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 08:45    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 09:00    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 09:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 09:30    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 09:45    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 10:00    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 10:15    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 10:30    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 10:45    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 11:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 11:15    AKDT    20.68   P   38.5    P
USGS    15087700    2020-10-23 11:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 11:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 12:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 12:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 12:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 12:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 13:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 13:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 13:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 13:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 14:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 14:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 14:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 14:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 15:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 15:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 15:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 15:45    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 16:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 16:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 16:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 16:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 17:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 17:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 17:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 17:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 18:00    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 18:15    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 18:30    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 18:45    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 19:00    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 19:15    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 19:30    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 19:45    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 20:00    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 20:15    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 20:30    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 20:45    AKDT    20.67   P   37.3    P
USGS    15087700    2020-10-23 21:00    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 21:15    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 21:30    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 21:45    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 22:00    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 22:15    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 22:30    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 22:45    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 23:00    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 23:15    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-23 23:30    AKDT    20.65   P   35.1    P
USGS    15087700    2020-10-23 23:45    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-24 00:00    AKDT    20.65   P   35.1    P
USGS    15087700    2020-10-24 00:15    AKDT    20.65   P   35.1    P
USGS    15087700    2020-10-24 00:30    AKDT    20.66   P   36.2    P
USGS    15087700    2020-10-24 00:45    AKDT    20.65   P   35.1    P
